Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2024-06-19,Mobile,164371 ,16437 ,31 ,37537 ,8254 ,63489 ,22644 ,Action
2022-08-16,Mobile,145828 ,14582 ,47 ,42184 ,7302 ,45395 ,49402 ,Simulation
2020-05-25,Mobile,124312 ,12431 ,48 ,25752 ,6208 ,33039 ,36543 ,Action
2019-07-13,Mobile,115293 ,11529 ,46 ,39705 ,5793 ,75420 ,48431 ,FPS
2019-12-02,Console,118621 ,11862 ,38 ,17069 ,5857 ,74427 ,19771 ,Adventure
2021-01-10,VR,129587 ,12958 ,51 ,52058 ,6398 ,55521 ,26997 ,Simulation
2021-11-16,Console,138614 ,13861 ,37 ,47844 ,6895 ,73163 ,66763 ,Simulation
2022-11-28,Mobile,149132 ,14913 ,45 ,17446 ,7445 ,63598 ,20107 ,Adventure
2023-09-16,PC,157188 ,15718 ,46 ,17006 ,7760 ,49394 ,21697 ,FPS
2019-06-21,VR,114400 ,11440 ,60 ,33195 ,5781 ,56778 ,20241 ,Simulation
2023-06-16,PC,154718 ,15471 ,44 ,58770 ,7824 ,75088 ,77079 ,FPS
2022-06-26,Console,144256 ,14425 ,55 ,43975 ,7278 ,69613 ,43032 ,Action
2023-03-26,Console,152808 ,15280 ,49 ,44086 ,7729 ,43492 ,32902 ,Action
2022-03-21,VR,142242 ,14224 ,51 ,69119 ,7032 ,46980 ,87481 ,Action
2019-01-09,Console,110627 ,11062 ,49 ,17910 ,5583 ,40514 ,19921 ,Action
2023-04-08,VR,152793 ,15279 ,63 ,54315 ,7712 ,57943 ,45418 ,Action
2022-11-09,Mobile,148595 ,14859 ,43 ,25681 ,7578 ,91062 ,18705 ,Action
2018-12-19,PC,110170 ,11017 ,38 ,37263 ,5419 ,46931 ,25586 ,RPG
2022-07-31,Console,146154 ,14615 ,29 ,32695 ,7329 ,67404 ,27234 ,FPS
2020-04-30,PC,123641 ,12364 ,27 ,44462 ,6049 ,77634 ,47788 ,Action
2018-01-28,PC,101011 ,10101 ,27 ,35072 ,5132 ,60412 ,34922 ,Action
2021-11-09,VR,138819 ,13881 ,53 ,53388 ,6856 ,51383 ,67863 ,RPG
2023-10-22,Mobile,158191 ,15819 ,36 ,45686 ,8041 ,78454 ,54158 ,Simulation
2022-07-09,VR,145204 ,14520 ,71 ,48933 ,7280 ,89280 ,37272 ,Adventure
2018-09-30,Console,107634 ,10763 ,47 ,17279 ,5369 ,68254 ,15653 ,Simulation
2021-10-21,VR,137763 ,13776 ,54 ,29854 ,6692 ,90494 ,19209 ,Adventure
2024-06-10,VR,164556 ,16455 ,77 ,33345 ,8230 ,85960 ,24516 ,Action
2023-07-29,Console,156112 ,15611 ,41 ,69915 ,7811 ,43698 ,74097 ,Simulation
2023-12-06,VR,159460 ,15946 ,33 ,27788 ,7959 ,38441 ,37384 ,FPS
2022-07-07,VR,144780 ,14478 ,47 ,65129 ,7357 ,44742 ,69641 ,Simulation
2018-06-05,VR,104361 ,10436 ,72 ,21419 ,5209 ,24592 ,30824 ,Action
2022-09-14,Console,147398 ,14739 ,32 ,33363 ,7399 ,75568 ,23220 ,Simulation
2021-04-18,Mobile,132787 ,13278 ,46 ,38601 ,6503 ,91845 ,24085 ,RPG
2022-06-27,PC,144676 ,14467 ,63 ,58418 ,7361 ,36656 ,86723 ,Action
2023-02-26,Mobile,151793 ,15179 ,50 ,75371 ,7465 ,40044 ,86214 ,Action
2021-12-19,VR,140132 ,14013 ,57 ,67563 ,7055 ,32228 ,97742 ,Action
2023-02-03,PC,151372 ,15137 ,52 ,29754 ,7688 ,98311 ,30948 ,Simulation
2020-11-20,Mobile,128508 ,12850 ,55 ,58662 ,6490 ,85216 ,69525 ,Action
2022-01-25,PC,140479 ,14047 ,45 ,28538 ,7001 ,85536 ,37660 ,Action
2023-10-27,PC,159039 ,15903 ,40 ,76523 ,7918 ,69107 ,76532 ,RPG
2022-05-27,PC,143994 ,14399 ,52 ,17357 ,7468 ,50117 ,9250 ,Adventure
2022-09-03,Console,146755 ,14675 ,49 ,44033 ,7343 ,65148 ,58097 ,Action
2020-10-29,Console,127370 ,12737 ,51 ,32824 ,6419 ,77015 ,43802 ,FPS
2023-05-05,Mobile,154326 ,15432 ,61 ,56121 ,7691 ,44710 ,72432 ,Adventure
2023-04-23,Mobile,152101 ,15210 ,43 ,72928 ,7547 ,78174 ,107948 ,RPG
2021-03-26,Mobile,132482 ,13248 ,31 ,52245 ,6607 ,59191 ,55216 ,RPG
2019-02-17,Console,110725 ,11072 ,39 ,31886 ,5574 ,32811 ,20124 ,Simulation
2020-11-01,PC,127566 ,12756 ,49 ,44380 ,6448 ,57213 ,42261 ,FPS
2019-02-09,Mobile,110849 ,11084 ,41 ,34909 ,5582 ,59671 ,43181 ,Simulation
2019-05-23,Mobile,114684 ,11468 ,27 ,55824 ,5721 ,71546 ,33196 ,FPS
2023-10-31,Mobile,158248 ,15824 ,53 ,48554 ,7890 ,52875 ,37772 ,Adventure
2021-02-17,VR,131068 ,13106 ,69 ,18138 ,6582 ,68718 ,27176 ,Simulation
2020-09-25,PC,127374 ,12737 ,41 ,30431 ,6339 ,85002 ,21740 ,Action
2023-01-19,PC,149991 ,14999 ,51 ,72954 ,7650 ,104546 ,107007 ,RPG
2022-03-18,Mobile,141297 ,14129 ,57 ,34741 ,7165 ,82018 ,23509 ,Simulation
2021-05-12,PC,133097 ,13309 ,47 ,30434 ,6777 ,67719 ,25087 ,Action
2021-06-10,Console,134773 ,13477 ,53 ,49765 ,6696 ,51097 ,28680 ,Action
2023-08-28,PC,156243 ,15624 ,34 ,24497 ,7845 ,39793 ,19428 ,Adventure
2021-03-28,VR,132126 ,13212 ,63 ,45230 ,6508 ,69717 ,53824 ,Action
2023-03-03,PC,151466 ,15146 ,48 ,37153 ,7681 ,66292 ,23096 ,Simulation
2023-07-27,Console,155328 ,15532 ,43 ,44434 ,7724 ,82662 ,24332 ,Adventure
2019-02-06,Console,110438 ,11043 ,37 ,35951 ,5517 ,29289 ,49525 ,Adventure
2021-04-08,Mobile,132637 ,13263 ,53 ,52822 ,6698 ,47538 ,69499 ,Action
2023-07-21,Mobile,155266 ,15526 ,54 ,33980 ,7576 ,48885 ,17620 ,Simulation
2022-10-04,VR,147453 ,14745 ,61 ,40497 ,7538 ,92366 ,41375 ,RPG
2022-02-10,PC,141078 ,14107 ,57 ,61934 ,7099 ,88928 ,75910 ,Adventure
2023-04-17,PC,153439 ,15343 ,23 ,38527 ,7743 ,38093 ,36216 ,Action
2020-06-04,Mobile,124511 ,12451 ,65 ,39793 ,6130 ,43440 ,47605 ,FPS
2018-04-08,PC,102348 ,10234 ,39 ,47613 ,5123 ,22547 ,71038 ,Adventure
2019-03-25,Console,112123 ,11212 ,42 ,15295 ,5653 ,41125 ,8142 ,RPG
2023-12-23,VR,159344 ,15934 ,59 ,66092 ,7991 ,59635 ,90427 ,Adventure
2021-05-14,VR,133580 ,13358 ,46 ,38148 ,6835 ,72580 ,46345 ,RPG
2021-10-16,Mobile,138093 ,13809 ,47 ,62182 ,6889 ,70259 ,77884 ,RPG
2020-08-26,PC,125886 ,12588 ,55 ,59554 ,6492 ,51141 ,63139 ,Adventure
2024-01-27,PC,160875 ,16087 ,49 ,74532 ,7852 ,34162 ,91094 ,Action
2019-07-18,Console,115684 ,11568 ,38 ,47728 ,5727 ,35617 ,62977 ,Adventure
2020-05-03,PC,123595 ,12359 ,53 ,19525 ,6045 ,28956 ,19775 ,FPS
2021-09-26,VR,136948 ,13694 ,39 ,16409 ,6937 ,70681 ,21760 ,FPS
2021-05-23,VR,134017 ,13401 ,53 ,54079 ,6697 ,84575 ,55007 ,FPS
2023-01-24,PC,150353 ,15035 ,28 ,68690 ,7529 ,90193 ,64337 ,FPS
2021-09-15,Console,137013 ,13701 ,56 ,53460 ,6824 ,75999 ,32201 ,Adventure
2023-01-24,VR,150018 ,15001 ,60 ,44265 ,7666 ,96292 ,56976 ,Action
2023-01-28,Console,151423 ,15142 ,29 ,40783 ,7531 ,89231 ,29195 ,Adventure
2024-03-25,PC,162553 ,16255 ,29 ,21043 ,7887 ,58895 ,12422 ,FPS
2021-04-27,VR,133568 ,13356 ,67 ,15095 ,6518 ,40593 ,7957 ,RPG
2019-05-22,Mobile,113718 ,11371 ,46 ,40760 ,5683 ,44842 ,46107 ,FPS
2019-10-16,VR,117520 ,11752 ,38 ,13099 ,5881 ,76416 ,7259 ,Simulation
2023-01-22,PC,149758 ,14975 ,67 ,48559 ,7512 ,66568 ,25337 ,FPS
2020-01-02,Console,119489 ,11948 ,60 ,22224 ,6097 ,71295 ,26951 ,RPG
2018-10-08,Mobile,108087 ,10808 ,38 ,14540 ,5451 ,23244 ,20608 ,FPS
2019-12-29,Console,119911 ,11991 ,48 ,57004 ,6178 ,76582 ,70298 ,Action
2023-07-30,Console,156237 ,15623 ,63 ,19035 ,8061 ,82908 ,13589 ,FPS
2023-01-20,VR,150257 ,15025 ,63 ,36790 ,7508 ,32725 ,27065 ,Action
2020-05-20,Console,123835 ,12383 ,58 ,36209 ,6059 ,33974 ,42175 ,FPS
2018-07-18,VR,105428 ,10542 ,26 ,52564 ,5233 ,38918 ,40899 ,Action
2019-01-29,VR,111073 ,11107 ,46 ,16208 ,5589 ,30191 ,9264 ,FPS
2022-03-25,PC,142257 ,14225 ,56 ,40882 ,7045 ,41871 ,23225 ,Adventure
2022-04-16,Console,143130 ,14313 ,46 ,21571 ,7017 ,60896 ,12334 ,FPS
2019-09-07,Console,116773 ,11677 ,64 ,18377 ,5817 ,23809 ,12367 ,RPG
2020-04-08,PC,122903 ,12290 ,38 ,14188 ,6132 ,65707 ,9135 ,Simulation
2018-11-10,Mobile,108660 ,10866 ,45 ,38167 ,5438 ,33865 ,36684 ,FPS
2022-09-05,Console,146787 ,14678 ,40 ,32392 ,7422 ,48187 ,47332 ,RPG
2024-01-08,Console,159706 ,15970 ,38 ,32317 ,8000 ,101281 ,43132 ,FPS
2020-08-17,Mobile,126390 ,12639 ,41 ,46363 ,6340 ,44430 ,24007 ,FPS
2021-01-04,Console,130674 ,13067 ,56 ,26119 ,6501 ,55093 ,21470 ,FPS
2020-06-17,VR,124858 ,12485 ,76 ,26411 ,6231 ,39326 ,30080 ,RPG
2022-07-14,Mobile,145207 ,14520 ,64 ,51334 ,7341 ,65304 ,49041 ,Adventure
2023-09-27,Console,157707 ,15770 ,44 ,23755 ,7886 ,47955 ,20259 ,Simulation
2019-06-16,PC,115101 ,11510 ,45 ,27512 ,5717 ,53469 ,22326 ,Action
2020-03-20,Console,122030 ,12203 ,38 ,50668 ,6147 ,66887 ,75679 ,FPS
2021-09-12,VR,136835 ,13683 ,50 ,55876 ,6895 ,62771 ,79945 ,RPG
2022-02-08,Console,141869 ,14186 ,60 ,68371 ,7057 ,93546 ,36289 ,Action
2022-01-24,Console,140906 ,14090 ,58 ,27775 ,7043 ,72333 ,19407 ,Action
2019-05-27,Mobile,114160 ,11416 ,44 ,19582 ,5672 ,66554 ,11557 ,RPG
2019-01-30,Console,111057 ,11105 ,68 ,33359 ,5508 ,33559 ,20942 ,Action
2018-01-04,Console,100324 ,10032 ,53 ,17884 ,5078 ,27520 ,21421 ,Simulation
2019-10-31,Mobile,118452 ,11845 ,49 ,21566 ,5942 ,79333 ,32204 ,Action
2022-10-21,PC,147909 ,14790 ,53 ,15155 ,7477 ,102579 ,16425 ,Adventure
2023-12-21,PC,159869 ,15986 ,64 ,42731 ,8089 ,73690 ,32530 ,Adventure
2024-01-22,Mobile,160400 ,16040 ,48 ,25456 ,7984 ,66107 ,36486 ,Action
2021-04-18,PC,133176 ,13317 ,32 ,44305 ,6772 ,53604 ,57421 ,FPS
2018-09-29,PC,107445 ,10744 ,42 ,18731 ,5320 ,65323 ,15043 ,Adventure
2021-05-30,VR,134150 ,13415 ,31 ,33029 ,6701 ,84184 ,42101 ,FPS
2022-11-24,VR,149238 ,14923 ,53 ,38133 ,7612 ,84745 ,29731 ,FPS
2019-12-23,PC,119941 ,11994 ,44 ,20712 ,5893 ,38932 ,29286 ,RPG
2018-03-25,Mobile,102718 ,10271 ,45 ,26746 ,5062 ,46875 ,38304 ,Simulation
2022-12-07,PC,149313 ,14931 ,40 ,43916 ,7405 ,94350 ,37013 ,Action
2020-12-27,VR,129816 ,12981 ,41 ,25850 ,6590 ,69593 ,14580 ,FPS
2020-02-09,VR,121041 ,12104 ,74 ,20075 ,6007 ,46147 ,18519 ,RPG
2022-12-06,VR,149544 ,14954 ,64 ,15820 ,7532 ,71984 ,9184 ,Adventure
2024-10-13,Mobile,168137 ,16813 ,46 ,21267 ,8504 ,46946 ,17434 ,RPG
2024-01-26,PC,160940 ,16094 ,53 ,31689 ,7992 ,89970 ,32665 ,Action
2018-03-07,VR,102006 ,10200 ,51 ,36335 ,4968 ,32875 ,37793 ,Simulation
2020-12-20,Mobile,129281 ,12928 ,59 ,13211 ,6571 ,42674 ,18355 ,Simulation
2024-02-02,VR,161140 ,16114 ,76 ,73126 ,8131 ,68739 ,66485 ,RPG
2023-10-13,VR,158196 ,15819 ,49 ,74766 ,7855 ,81864 ,78062 ,RPG
2022-01-15,VR,141065 ,14106 ,68 ,34548 ,7044 ,86007 ,39911 ,RPG
2019-01-10,Console,110477 ,11047 ,57 ,26858 ,5529 ,63110 ,23443 ,FPS
2020-11-13,Console,128471 ,12847 ,46 ,62339 ,6354 ,45078 ,89827 ,FPS
2023-02-15,Mobile,151823 ,15182 ,59 ,49599 ,7502 ,43954 ,65362 ,Adventure
2024-08-07,VR,165639 ,16563 ,51 ,76783 ,8117 ,102722 ,92700 ,Action
2023-09-09,Console,156746 ,15674 ,56 ,30647 ,7740 ,60715 ,23198 ,RPG
2023-03-13,Console,151943 ,15194 ,61 ,30498 ,7594 ,46832 ,37817 ,Adventure
2018-05-06,PC,102919 ,10291 ,30 ,31271 ,5219 ,37996 ,17744 ,Action
2024-04-07,VR,162780 ,16278 ,39 ,76597 ,8236 ,77354 ,69353 ,FPS
2024-06-11,Console,164858 ,16485 ,45 ,40596 ,8344 ,106205 ,27258 ,Simulation
2020-02-13,VR,121597 ,12159 ,54 ,21725 ,6193 ,60047 ,17112 ,Action
2021-03-03,VR,131746 ,13174 ,54 ,39461 ,6656 ,28568 ,23948 ,FPS
2018-04-02,VR,102346 ,10234 ,54 ,15571 ,5146 ,63995 ,15356 ,Simulation
2020-10-11,Console,127843 ,12784 ,44 ,53864 ,6357 ,88513 ,45876 ,Action
2023-08-06,Console,155173 ,15517 ,45 ,46835 ,7836 ,48684 ,61264 ,RPG
2021-03-03,Console,131656 ,13165 ,59 ,25308 ,6531 ,72493 ,27314 ,Action
2022-02-26,Console,141916 ,14191 ,50 ,16554 ,6957 ,29760 ,8451 ,FPS
2019-10-29,PC,118891 ,11889 ,28 ,28646 ,6007 ,64603 ,16829 ,FPS
2018-09-14,Console,106756 ,10675 ,59 ,27900 ,5362 ,31561 ,34586 ,RPG
2022-01-17,PC,140620 ,14062 ,44 ,42932 ,6988 ,61935 ,23585 ,Action
2021-06-16,Console,134328 ,13432 ,55 ,26329 ,6914 ,47097 ,33288 ,RPG
2022-05-02,PC,143035 ,14303 ,45 ,18214 ,7108 ,36930 ,22423 ,FPS
2024-08-30,Mobile,166477 ,16647 ,60 ,43232 ,8230 ,85361 ,26063 ,FPS
2019-02-27,VR,112030 ,11203 ,57 ,30695 ,5574 ,33182 ,37420 ,Adventure
2018-06-18,Mobile,104797 ,10479 ,51 ,47284 ,5130 ,47189 ,35463 ,FPS
2021-10-25,PC,137482 ,13748 ,40 ,35312 ,6949 ,31945 ,27261 ,Action
2021-12-12,Console,139268 ,13926 ,44 ,38758 ,6915 ,48998 ,47599 ,FPS
2021-07-13,PC,135234 ,13523 ,41 ,54703 ,6634 ,58406 ,77678 ,RPG
2018-07-03,Mobile,105326 ,10532 ,55 ,41846 ,5320 ,37343 ,55999 ,FPS
2020-05-31,Console,123897 ,12389 ,48 ,32918 ,6132 ,24911 ,21455 ,RPG
2018-05-23,PC,104073 ,10407 ,26 ,17511 ,5193 ,22285 ,12501 ,FPS
2024-04-15,VR,162528 ,16252 ,57 ,81252 ,8012 ,68752 ,49666 ,Simulation
2020-01-01,Console,120196 ,12019 ,43 ,56443 ,6015 ,73392 ,34586 ,Adventure
2023-06-01,VR,153951 ,15395 ,52 ,48629 ,7762 ,86427 ,28829 ,Simulation
2019-01-25,Console,111294 ,11129 ,38 ,32826 ,5509 ,65045 ,43864 ,Simulation
2018-01-26,Mobile,100492 ,10049 ,49 ,48611 ,5062 ,44734 ,29081 ,Adventure
2020-01-22,VR,120972 ,12097 ,63 ,44019 ,6046 ,67477 ,57201 ,Action
2022-12-06,Mobile,149842 ,14984 ,58 ,54510 ,7386 ,71496 ,35186 ,Adventure
2018-03-17,VR,102067 ,10206 ,56 ,22641 ,5130 ,28834 ,16664 ,RPG
2018-01-20,PC,100513 ,10051 ,50 ,26229 ,5026 ,35629 ,26803 ,RPG
2022-08-16,Console,146179 ,14617 ,39 ,17351 ,7386 ,84311 ,9582 ,Adventure
2023-11-28,Mobile,158522 ,15852 ,51 ,39096 ,8090 ,47838 ,38759 ,RPG
2018-10-30,PC,107990 ,10799 ,45 ,42360 ,5374 ,48584 ,34997 ,Simulation
2023-04-20,Console,152617 ,15261 ,23 ,29831 ,7528 ,55448 ,23420 ,Adventure
2023-08-16,Console,156100 ,15610 ,40 ,39925 ,7778 ,76752 ,31032 ,FPS
2024-02-15,PC,161478 ,16147 ,67 ,61187 ,8187 ,68543 ,86326 ,Action
2023-10-05,Mobile,157421 ,15742 ,41 ,51714 ,7966 ,101901 ,75192 ,Action
2019-03-20,VR,112237 ,11223 ,22 ,31077 ,5548 ,54987 ,44270 ,RPG
2020-05-18,Mobile,123137 ,12313 ,41 ,59557 ,6103 ,28929 ,44484 ,FPS
2018-05-01,VR,103371 ,10337 ,47 ,16819 ,5256 ,21503 ,18575 ,Simulation
2019-07-02,Mobile,114550 ,11455 ,46 ,27502 ,5767 ,68504 ,17685 ,Simulation
2018-03-28,Console,102237 ,10223 ,46 ,25982 ,5127 ,52550 ,20998 ,Adventure
2021-10-02,Mobile,137385 ,13738 ,34 ,39638 ,6893 ,83008 ,20860 ,RPG
2023-09-22,Mobile,156787 ,15678 ,48 ,67980 ,7940 ,43822 ,75651 ,FPS
2019-01-04,PC,109920 ,10992 ,47 ,16161 ,5336 ,37299 ,19759 ,Simulation
2021-06-29,PC,135020 ,13502 ,58 ,34822 ,6701 ,51810 ,28985 ,Adventure
2022-08-19,Mobile,146846 ,14684 ,57 ,22558 ,7201 ,80109 ,16652 ,FPS
2023-12-17,Console,160039 ,16003 ,72 ,19500 ,8016 ,94037 ,27055 ,Adventure
2021-05-17,Mobile,133688 ,13368 ,49 ,18975 ,6680 ,73152 ,13198 ,Action
2022-05-02,Mobile,143587 ,14358 ,43 ,49205 ,7089 ,53497 ,24688 ,Simulation
2019-10-15,Mobile,118194 ,11819 ,39 ,35298 ,5823 ,39499 ,30014 ,Simulation
2018-01-01,VR,100952 ,10095 ,53 ,12216 ,4977 ,62863 ,8699 ,FPS
2019-07-08,Mobile,115100 ,11510 ,39 ,13671 ,5817 ,39934 ,19177 ,Action
2021-04-21,VR,133293 ,13329 ,61 ,29542 ,6635 ,45823 ,34556 ,RPG
2018-08-03,PC,105548 ,10554 ,47 ,40418 ,5207 ,42634 ,27067 ,Adventure
2022-10-11,Mobile,147308 ,14730 ,54 ,15394 ,7461 ,71416 ,14367 ,Simulation
2022-01-11,Mobile,140100 ,14010 ,43 ,26576 ,6889 ,44909 ,27516 ,Action
2018-06-06,PC,104324 ,10432 ,39 ,26775 ,5166 ,59185 ,27480 ,Adventure
2018-03-14,Console,101806 ,10180 ,35 ,50089 ,5114 ,62380 ,65544 ,RPG
2019-05-20,Console,113739 ,11373 ,49 ,39407 ,5808 ,46882 ,24526 ,RPG
2018-06-17,PC,103979 ,10397 ,50 ,38119 ,5176 ,26376 ,35372 ,Simulation
2024-02-09,Mobile,161626 ,16162 ,47 ,33801 ,8083 ,40744 ,37414 ,RPG
2023-08-29,PC,156350 ,15635 ,42 ,26007 ,7818 ,59218 ,21901 ,Adventure
2024-08-21,PC,166051 ,16605 ,60 ,72053 ,8286 ,84396 ,67778 ,Simulation
2019-02-12,VR,110973 ,11097 ,56 ,47712 ,5548 ,65734 ,58043 ,RPG
2021-07-16,Console,136021 ,13602 ,39 ,61555 ,6834 ,93254 ,56052 ,Simulation
2022-12-07,Mobile,149278 ,14927 ,43 ,55887 ,7520 ,65953 ,40314 ,Adventure
2019-09-23,Console,117311 ,11731 ,57 ,53399 ,5756 ,24742 ,27151 ,FPS
2019-07-08,VR,115190 ,11519 ,48 ,26445 ,5629 ,33760 ,27043 ,Simulation
2022-10-09,PC,147721 ,14772 ,27 ,17268 ,7333 ,69583 ,12090 ,Action
2022-06-13,PC,143964 ,14396 ,64 ,46489 ,7227 ,32882 ,39152 ,Action
2022-04-03,Mobile,142434 ,14243 ,59 ,66313 ,7096 ,71108 ,45656 ,FPS
2022-10-25,PC,147978 ,14797 ,54 ,52315 ,7462 ,99736 ,32312 ,RPG
2023-01-30,PC,150883 ,15088 ,50 ,21411 ,7615 ,43965 ,16082 ,RPG
2018-10-04,VR,106829 ,10682 ,63 ,38165 ,5495 ,34778 ,30779 ,RPG
2018-04-23,Console,103303 ,10330 ,63 ,35812 ,5033 ,39542 ,39287 ,RPG
2022-04-22,Mobile,142585 ,14258 ,70 ,43980 ,7247 ,91800 ,27932 ,RPG
2024-10-27,Console,168531 ,16853 ,36 ,32114 ,8439 ,87712 ,32496 ,Action
2018-02-03,VR,101037 ,10103 ,55 ,38438 ,4932 ,61923 ,38462 ,Adventure
2019-03-23,Mobile,111715 ,11171 ,37 ,27711 ,5526 ,47353 ,18583 ,Simulation
2020-05-01,PC,124289 ,12428 ,48 ,38144 ,6312 ,55346 ,34059 ,Adventure
2019-12-28,Console,119677 ,11967 ,63 ,26720 ,5933 ,67308 ,26988 ,Adventure
2023-09-08,PC,157048 ,15704 ,55 ,27072 ,7874 ,41135 ,23949 ,RPG
2023-02-17,PC,151404 ,15140 ,43 ,53452 ,7711 ,38905 ,67750 ,Simulation
2022-03-06,PC,142099 ,14209 ,41 ,16341 ,6927 ,68970 ,16608 ,Adventure
2021-01-31,PC,130917 ,13091 ,42 ,50791 ,6639 ,59096 ,71567 ,Simulation
2021-06-17,Mobile,134168 ,13416 ,61 ,63484 ,6646 ,41395 ,77192 ,Simulation
2021-07-25,Mobile,135495 ,13549 ,46 ,32361 ,6744 ,70423 ,47328 ,FPS
2020-10-17,PC,127321 ,12732 ,46 ,24068 ,6352 ,29421 ,32017 ,RPG
2022-09-26,Console,147110 ,14711 ,41 ,48249 ,7466 ,51112 ,53793 ,FPS
2022-08-28,Console,147081 ,14708 ,46 ,24890 ,7341 ,93287 ,36634 ,Simulation
2021-07-25,Console,135916 ,13591 ,59 ,34363 ,6752 ,80451 ,29361 ,Simulation
2018-05-14,PC,103531 ,10353 ,44 ,37017 ,5242 ,45412 ,22886 ,Adventure
2021-04-22,Console,133916 ,13391 ,49 ,47580 ,6607 ,45591 ,33574 ,Action
2020-10-06,Console,127612 ,12761 ,66 ,18620 ,6295 ,52121 ,27176 ,Adventure
2020-10-18,PC,127243 ,12724 ,48 ,23962 ,6450 ,61957 ,22834 ,Adventure
2020-03-12,PC,121864 ,12186 ,49 ,44640 ,6152 ,79350 ,28001 ,Adventure
2022-11-13,Console,148096 ,14809 ,49 ,37076 ,7539 ,31835 ,48490 ,Adventure
2018-03-24,Console,102140 ,10214 ,56 ,40225 ,5015 ,50244 ,52123 ,Simulation
2021-05-24,Mobile,134440 ,13444 ,51 ,41981 ,6668 ,47852 ,51606 ,RPG
2020-01-29,Mobile,120436 ,12043 ,44 ,36873 ,6075 ,83994 ,30359 ,RPG
2023-04-06,PC,152838 ,15283 ,39 ,26688 ,7689 ,79302 ,24033 ,Action
2019-02-04,Mobile,110776 ,11077 ,35 ,45730 ,5563 ,44330 ,26092 ,FPS
2024-10-15,VR,168182 ,16818 ,61 ,48296 ,8449 ,50922 ,47516 ,RPG
2020-06-18,Mobile,124755 ,12475 ,44 ,26398 ,6231 ,69365 ,25133 ,Action
2024-03-09,Console,162623 ,16262 ,61 ,75139 ,8152 ,44102 ,105590 ,Adventure
2023-06-24,Mobile,154999 ,15499 ,55 ,57742 ,7812 ,63771 ,85504 ,RPG
2018-05-28,Console,104201 ,10420 ,53 ,33843 ,5281 ,50171 ,25750 ,Simulation
2018-06-11,VR,104329 ,10432 ,62 ,45817 ,5147 ,26533 ,42246 ,FPS
2024-03-25,Console,162292 ,16229 ,69 ,39237 ,8080 ,36837 ,38869 ,Adventure
2023-06-27,VR,154773 ,15477 ,55 ,25489 ,7864 ,66045 ,25160 ,RPG
2020-07-31,VR,126091 ,12609 ,52 ,50282 ,6439 ,28350 ,69949 ,FPS
2024-03-09,VR,161269 ,16126 ,47 ,51200 ,8012 ,83626 ,44274 ,Action
2021-06-24,Console,134595 ,13459 ,39 ,65992 ,6632 ,48607 ,50217 ,FPS
2023-05-25,Console,153460 ,15346 ,69 ,30731 ,7760 ,67982 ,29634 ,FPS
2024-05-29,Console,164264 ,16426 ,47 ,35248 ,8404 ,97619 ,28919 ,Action
2020-11-18,Console,129057 ,12905 ,67 ,49309 ,6450 ,37866 ,31177 ,Simulation
2024-01-18,Console,160585 ,16058 ,35 ,50313 ,8056 ,100064 ,59396 ,Adventure
2023-12-15,VR,159161 ,15916 ,49 ,53440 ,7900 ,105284 ,75139 ,Simulation
2019-03-25,VR,112211 ,11221 ,34 ,23248 ,5660 ,30207 ,17050 ,FPS
2019-10-09,Console,117835 ,11783 ,44 ,56377 ,5894 ,38692 ,33490 ,RPG
2023-09-20,VR,157466 ,15746 ,48 ,33885 ,7846 ,61810 ,48049 ,FPS
2019-08-03,PC,115401 ,11540 ,61 ,35958 ,5760 ,29529 ,39451 ,FPS
2020-11-12,Mobile,128845 ,12884 ,54 ,19884 ,6474 ,48221 ,17872 ,RPG
2024-01-16,VR,160601 ,16060 ,44 ,66408 ,8057 ,95708 ,51555 ,RPG
2022-11-04,PC,148421 ,14842 ,35 ,26195 ,7391 ,39836 ,28117 ,Adventure
2021-08-01,Console,136206 ,13620 ,60 ,46095 ,6727 ,77290 ,56058 ,RPG
2023-12-26,VR,159956 ,15995 ,58 ,68934 ,8044 ,111959 ,60475 ,Adventure
2023-12-08,Console,159667 ,15966 ,40 ,50709 ,8086 ,108338 ,57987 ,Action
2021-04-07,PC,132595 ,13259 ,36 ,35030 ,6613 ,72794 ,52079 ,RPG
2024-10-29,PC,167838 ,16783 ,52 ,83050 ,8406 ,80324 ,73888 ,RPG
2022-11-22,PC,148173 ,14817 ,44 ,54377 ,7507 ,78216 ,79317 ,Adventure
2019-12-30,Mobile,120397 ,12039 ,46 ,30703 ,6049 ,25933 ,43319 ,Adventure
2024-10-03,VR,167186 ,16718 ,50 ,78977 ,8345 ,77245 ,77768 ,RPG
2024-10-09,Mobile,168125 ,16812 ,58 ,79580 ,8381 ,93805 ,55559 ,Adventure
2019-06-03,VR,113689 ,11368 ,30 ,54596 ,5732 ,64601 ,43115 ,FPS
2020-12-11,Console,129478 ,12947 ,40 ,55194 ,6421 ,84045 ,47610 ,Action
2021-12-26,Console,140799 ,14079 ,48 ,63870 ,6996 ,79331 ,47308 ,Action
2019-06-22,Mobile,115637 ,11563 ,26 ,27424 ,5649 ,69137 ,37470 ,RPG
2018-02-06,PC,100997 ,10099 ,48 ,46392 ,5207 ,45722 ,41143 ,Action
