Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2018-07-18,VR,2036,10542,10.96,52564,5233,3872,6902,Action
2019-01-29,VR,1924,11107,12.34,16208,5589,2273,3663,FPS
2022-03-25,PC,70146,14225,70,40882,7045,53920,30961,Adventure
2022-04-16,Console,58468,14313,54.12,21571,7017,17887,8408,FPS
2019-09-07,Console,50184,11677,56.58,18377,5817,6949,11185,RPG
2020-04-08,PC,60506,12290,34.72,14188,6132,83422,6117,Simulation
2018-11-10,Mobile,88261,10866,13.74,38167,5438,42794,43227,FPS
2022-09-05,Console,29357,14678,53.69,32392,7422,21105,20775,RPG
2024-01-08,Console,75505,15970,24.96,32317,8000,29930,27887,FPS
2020-08-17,Mobile,113396,12639,14.44,46363,6340,42397,36800,FPS
2021-01-04,Console,53947,13067,53.23,26119,6501,10598,13661,FPS
2020-06-17,VR,2427,12485,20.28,26411,6231,2766,6368,RPG
2022-07-14,Mobile,157126,14520,22.94,51334,7341,91786,43190,Adventure
2023-09-27,Console,69719,15770,23.24,23755,7886,11180,11245,Simulation
2019-06-16,PC,52969,11510,33.3,27512,5717,66729,23425,Action
2020-03-20,Console,47924,12203,34.65,50668,6147,27018,68469,FPS
2021-09-12,VR,2944,13683,27.78,55876,6895,7288,19698,RPG
2022-02-08,Console,41178,14186,35.92,68371,7057,27076,18933,Action
2022-01-24,Console,28181,14090,74.3,27775,7043,23685,16895,Action
2019-05-27,Mobile,75635,11416,16.53,19582,5672,63019,24860,RPG
2019-01-30,Console,32209,11105,49.05,33359,5508,12639,16133,Action
2018-01-04,Console,35907,10032,71.03,17884,5078,12025,15421,Simulation
2019-10-31,Mobile,104915,11845,23.77,21566,5942,100874,51491,Action
2022-10-21,PC,81116,14790,36.47,15155,7477,107298,17919,Adventure
2023-12-21,PC,94569,15986,64.08,42731,8089,106713,40669,Adventure
2024-01-22,Mobile,69944,16040,17.57,25456,7984,62698,55771,Action
2021-04-18,PC,64011,13317,22.54,44305,6772,36345,28710,FPS
2018-09-29,PC,63495,10744,48.11,18731,5320,51368,10465,Adventure
2021-05-30,VR,2305,13415,13.84,33029,6701,12628,12735,FPS
2022-11-24,VR,2272,14923,17.43,38133,7612,7509,14866,FPS
2019-12-23,PC,73373,11994,48.2,20712,5893,49836,34232,RPG
2018-03-25,Mobile,103592,10271,24.36,26746,5062,32090,51761,Simulation
2022-12-07,PC,59951,14931,44.11,43916,7405,160601,51541,Action
2020-12-27,VR,1677,12981,13.34,25850,6590,6530,5141,FPS
2020-02-09,VR,2140,12104,30.58,20075,6007,5502,4631,RPG
2022-12-06,VR,3025,14954,22.59,15820,7532,6599,3174,Adventure
2024-10-13,Mobile,138581,16813,22.24,21267,8504,59243,24762,RPG
2024-01-26,PC,93875,16094,49.75,31689,7992,64258,35819,Action
2018-03-07,VR,2269,10200,24.43,36335,4968,4177,14331,Simulation
2020-12-20,Mobile,99671,12928,33.32,13211,6571,45729,25275,Simulation
2024-02-02,VR,3227,16114,35.09,73126,8131,5973,24544,RPG
2023-10-13,VR,3058,15819,19.05,74766,7855,10398,29252,RPG
2022-01-15,VR,1672,14106,36.82,34548,7044,6707,16051,RPG
2019-01-10,Console,27769,11047,53.85,26858,5529,25531,23443,FPS
2020-11-13,Console,52497,12847,49.03,62339,6354,13426,48685,FPS
2023-02-15,Mobile,166890,15182,24.76,49599,7502,56524,114513,Adventure
2024-08-07,VR,2723,16563,18.95,76783,8117,7973,37021,Action
2023-09-09,Console,68642,15674,78.66,30647,7740,27965,13930,RPG
2023-03-13,Console,72508,15194,69.54,30498,7594,21224,20663,Adventure
2018-05-06,PC,58285,10291,23.9,31271,5219,22798,26616,Action
2024-04-07,VR,3177,16278,14.78,76597,8236,6022,32732,FPS
2024-06-11,Console,50045,16485,65.71,40596,8344,46050,17009,Simulation
2020-02-13,VR,2076,12159,26.23,21725,6193,8028,2852,Action
2021-03-03,VR,1766,13174,22.03,39461,6656,3046,6124,FPS
2018-04-02,VR,2559,10234,10,15571,5146,8260,3869,Simulation
2020-10-11,Console,52466,12784,31.95,53864,6357,24541,36217,Action
2023-08-06,Console,47310,15517,48.26,46835,7836,16632,38918,RPG
2021-03-03,Console,48498,13165,84.15,25308,6531,31801,14819,Action
2022-02-26,Console,72493,14191,41.64,16554,6957,14423,6490,FPS
2019-10-29,PC,50109,11889,19.82,28646,6007,85369,20085,FPS
2018-09-14,Console,40284,10675,66.93,27900,5362,11878,17623,RPG
2022-01-17,PC,91905,14062,26.03,42932,6988,69482,13837,Action
2021-06-16,Console,37535,13432,70.9,26329,6914,12184,11096,RPG
2022-05-02,PC,69637,14303,27.63,18214,7108,39970,25163,FPS
2024-08-30,Mobile,131500,16647,16.67,43232,8230,99187,44785,FPS
2019-02-27,VR,1530,11203,26.64,30695,5574,3396,12538,Adventure
2018-06-18,Mobile,61696,10479,23.9,47284,5130,59580,60846,FPS
2021-10-25,PC,79473,13748,35.21,35312,6949,19167,33360,Action
2021-12-12,Console,76541,13926,37.27,38758,6915,14250,22837,FPS
2021-07-13,PC,74489,13523,39.67,54703,6634,78956,72618,RPG
2018-07-03,Mobile,125357,10532,23.13,41846,5320,18672,82906,FPS
2020-05-31,Console,61598,12389,37.75,32918,6132,8751,20236,RPG
2018-05-23,PC,51379,10407,21.96,17511,5193,16662,7024,FPS
2024-04-15,VR,3199,16252,20.89,81252,8012,8643,15622,Simulation
2020-01-01,Console,47471,12019,54.07,56443,6015,22775,21473,Adventure
2023-06-01,VR,3849,15395,13.96,48629,7762,8653,14401,Simulation
2019-01-25,Console,43281,11129,27.98,32826,5509,22078,30908,Simulation
2018-01-26,Mobile,56409,10049,10.65,48611,5062,38010,31518,Adventure
2020-01-22,VR,2548,12097,19.55,44019,6046,8803,20736,Action
2022-12-06,Mobile,108164,14984,27.96,54510,7386,50305,63514,Adventure
2018-03-17,VR,2218,10206,25.03,22641,5130,2953,4273,RPG
2018-01-20,PC,39639,10051,49.11,26229,5026,41699,23019,RPG
2022-08-16,Console,63293,14617,46.94,17351,7386,29017,7326,Adventure
2023-11-28,Mobile,191527,15852,19.13,39096,8090,47600,58262,RPG
2018-10-30,PC,64419,10799,39.78,42360,5374,83429,19754,Simulation
2023-04-20,Console,71361,15261,13.75,29831,7528,15481,11976,Adventure
2023-08-16,Console,50077,15610,50.5,39925,7778,31324,13319,FPS
2024-02-15,PC,63153,16147,35.95,61187,8187,43199,79860,Action
2023-10-05,Mobile,125919,15742,18.24,51714,7966,102514,89033,Action
2019-03-20,VR,1514,11223,5.12,31077,5548,3083,15801,RPG
2020-05-18,Mobile,138419,12313,19.49,59557,6103,22218,67062,FPS
2018-05-01,VR,1913,10337,26.11,16819,5256,2344,9030,Simulation
2019-07-02,Mobile,102828,11455,23.24,27502,5767,64263,34259,Simulation
2018-03-28,Console,40074,10223,46.87,25982,5127,18638,20998,Adventure
2021-10-02,Mobile,92864,13738,14.71,39638,6893,81527,39352,RPG
2023-09-22,Mobile,156868,15678,17.72,67980,7940,30681,73273,FPS
2019-01-04,PC,41912,10992,48.46,16161,5336,47395,14485,Simulation
2021-06-29,PC,80074,13502,47.75,34822,6701,66073,33200,Adventure
2022-08-19,Mobile,92251,14684,23.18,22558,7201,109345,25371,FPS
2023-12-17,Console,71957,16003,58.65,19500,8016,47018,11894,Adventure
2021-05-17,Mobile,144445,13368,16.35,18975,6680,74327,16055,Action
2022-05-02,Mobile,113170,14358,15.34,49205,7089,57711,55491,Simulation
2019-10-15,Mobile,57237,11819,10.61,35298,5823,22174,38253,Simulation
2018-01-01,VR,1910,10095,19.17,12216,4977,5578,1450,FPS
2019-07-08,Mobile,106571,11510,12.4,13671,5817,40619,20700,Action
2021-04-21,VR,3255,13329,30.24,29542,6635,3616,15545,RPG
2018-08-03,PC,43196,10554,31.68,40418,5207,25791,26413,Adventure
2022-10-11,Mobile,167084,14730,22.96,15394,7461,64997,19176,Simulation
2022-01-11,Mobile,153225,14010,18.39,26576,6889,44827,53322,Action
2018-06-06,PC,47811,10432,43.71,26775,5166,61413,33443,Adventure
2018-03-14,Console,33989,10180,17.5,50089,5114,19610,42854,RPG
2019-05-20,Console,52086,11373,37.23,39407,5808,11008,16593,RPG
2018-06-17,PC,56698,10397,42.03,38119,5176,35840,25554,Simulation
2024-02-09,Mobile,164028,16162,29.46,33801,8083,58962,65595,RPG
2023-08-29,PC,43599,15635,32.49,26007,7818,39737,21861,Adventure
2024-08-21,PC,83759,16605,66.28,72053,8286,113324,47390,Simulation
2019-02-12,VR,1623,11097,14.28,47712,5548,3287,15400,RPG
2021-07-16,Console,40212,13602,33.79,61555,6834,24794,32948,Simulation
2022-12-07,Mobile,149221,14927,20.89,55887,7520,86398,46374,Adventure
2019-09-23,Console,29547,11731,54.22,53399,5756,6410,14131,FPS
2019-07-08,VR,1844,11519,8.89,26445,5629,3331,7565,Simulation
2022-10-09,PC,73993,14772,24.06,17268,7333,92899,10291,Action
2022-06-13,PC,72437,14396,34.16,46489,7227,52693,19576,Action
2022-04-03,Mobile,110433,14243,21.96,66313,7096,80482,71528,FPS
2022-10-25,PC,74066,14797,44.05,52315,7462,81211,36255,RPG
2023-01-30,PC,65043,15088,62.5,21411,7615,49207,10014,RPG
2018-10-04,VR,2015,10682,11.67,38165,5495,2458,13960,RPG
2018-04-23,Console,39191,10330,65.33,35812,5033,9941,32876,RPG
2022-04-22,Mobile,136673,14258,25.76,43980,7247,61797,37449,RPG
2024-10-27,Console,50472,16853,34.05,32114,8439,41772,23716,Action
2018-02-03,VR,2526,10103,21.74,38438,4932,6726,18221,Adventure
2019-03-23,Mobile,61978,11171,15.44,27711,5526,35249,30817,Simulation
2020-05-01,PC,61925,12428,44.71,38144,6312,68664,27897,Adventure
2019-12-28,Console,52776,11967,79.42,26720,5933,29664,16034,Adventure
2023-09-08,PC,42767,15704,41.08,27072,7874,53518,31747,RPG
2023-02-17,PC,106770,15140,34.23,53452,7711,50610,55781,Simulation
2022-03-06,PC,53464,14209,26.76,16341,6927,86277,16800,Adventure
2021-01-31,PC,53675,13091,26.86,50791,6639,71200,70560,Simulation
2021-06-17,Mobile,150606,13416,29.19,63484,6646,44580,134329,Simulation
2021-07-25,Mobile,148684,13549,18.87,32361,6744,56145,91173,FPS
2020-10-17,PC,73812,12732,32.54,24068,6352,24910,38063,RPG
2022-09-26,Console,45183,14711,46.06,48249,7466,16660,45588,FPS
2022-08-28,Console,51019,14708,48.65,24890,7341,40040,28742,Simulation
2021-07-25,Console,44434,13591,64.01,34363,6752,28512,15191,Simulation
2018-05-14,PC,63737,10353,27.6,37017,5242,62481,23285,Adventure
2021-04-22,Console,38510,13391,65.25,47580,6607,21296,17676,Action
2020-10-06,Console,30681,12761,99,18620,6295,16602,14356,Adventure
2020-10-18,PC,56109,12724,39.96,23962,6450,54684,23599,Adventure
2020-03-12,PC,85985,12186,28.57,44640,6152,68448,20420,Adventure
2022-11-13,Console,49453,14809,28.28,37076,7539,11163,20811,Adventure
2018-03-24,Console,33040,10214,65.72,40225,5015,13594,29183,Simulation
2021-05-24,Mobile,101003,13444,17.98,41981,6668,30118,96833,RPG
2020-01-29,Mobile,80972,12043,22.65,36873,6075,108491,34172,RPG
2023-04-06,PC,75572,15283,21.87,26688,7689,103621,23357,Action
2019-02-04,Mobile,98446,11077,8.96,45730,5563,61940,43301,FPS
2024-10-15,VR,2843,16818,13.99,48296,8449,5163,16156,RPG
2020-06-18,Mobile,111509,12475,22.82,26398,6231,93191,38979,Action
2024-03-09,Console,56801,16262,64.86,75139,8152,12904,94191,Adventure
2023-06-24,Mobile,158979,15499,22.99,57742,7812,82125,120771,RPG
2018-05-28,Console,38318,10420,58.51,33843,5281,14797,24171,Simulation
2018-06-11,VR,1260,10432,16.15,45817,5147,1883,14417,FPS
2024-03-25,Console,64004,16229,86.97,39237,8080,10536,20949,Adventure
2023-06-27,VR,2007,15477,14.52,25489,7864,7971,4484,RPG
2020-07-31,VR,1303,12609,27.93,50282,6439,3185,17393,FPS
2024-03-09,VR,1718,16126,18.72,51200,8012,7123,12084,Action
2021-06-24,Console,55515,13459,37.16,65992,6632,19329,19245,FPS
2023-05-25,Console,84228,15346,103.5,30731,7760,21153,15993,FPS
2024-05-29,Console,67500,16426,43.15,35248,8404,36902,12929,Action
2020-11-18,Console,75497,12905,86.99,49309,6450,14446,18928,Simulation
2024-01-18,Console,57129,16058,37.18,50313,8056,27499,41610,Adventure
2023-12-15,VR,2420,15916,12.83,53440,7900,14426,21439,Simulation
2019-03-25,VR,2516,11221,15.65,23248,5660,3720,4996,FPS
2019-10-09,Console,23567,11783,51.25,56377,5894,8077,27682,RPG
2023-09-20,VR,2714,15746,17.88,33885,7846,7215,16280,FPS
2019-08-03,PC,79747,11540,54.12,35958,5760,41298,39946,FPS
2020-11-12,Mobile,105264,12884,24.28,19884,6474,71696,40212,RPG
2024-01-16,VR,1338,16060,13.25,66408,8057,6081,16009,RPG
2022-11-04,PC,89369,14842,19.96,26195,7391,47484,30300,Adventure
2021-08-01,Console,51053,13620,36.85,46095,6727,20123,36134,RPG
2023-12-26,VR,2086,15995,15.68,68934,8044,12586,25769,Adventure
2023-12-08,Console,52259,15966,37.3,50709,8086,48099,27667,Action
2021-04-07,PC,89835,13259,15.54,35030,6613,90351,58814,RPG
2024-10-29,PC,96311,16783,57.94,83050,8406,136083,101358,RPG
2022-11-22,PC,55201,14817,41.12,54377,7507,98526,95148,Adventure
2019-12-30,Mobile,83210,12039,22.66,30703,6049,36202,77813,Adventure
2024-10-03,VR,2528,16718,19.55,78977,8345,9782,12961,RPG
2024-10-09,Mobile,116462,16812,25.12,79580,8381,95093,125008,Adventure
2019-06-03,VR,947,11368,10.36,54596,5732,5972,13779,FPS
2020-12-11,Console,53277,12947,52.88,55194,6421,30214,30006,Action
2021-12-26,Console,69113,14079,65.79,63870,6996,16344,45874,Action
2019-06-22,Mobile,85906,11563,7.36,27424,5649,76856,46104,RPG
2018-02-06,PC,60513,10099,42.44,46392,5207,27433,50695,Action
2021-05-25,VR,1979,13326,25.02,55295,6639,5364,16499,Adventure
2023-08-02,VR,1508,15568,16.34,69089,7858,11004,12610,FPS
2024-03-07,Console,79700,16220,47.18,52879,8046,36387,22053,Simulation
2021-04-08,VR,1969,13245,14.83,27598,6595,6699,13334,Adventure
2024-02-12,Mobile,156848,16077,13.41,70440,7895,95069,118987,RPG
2023-04-22,Mobile,162581,15329,21.2,74826,7518,117448,176211,Action
2024-09-23,PC,92302,16778,30.12,21582,8453,125203,20915,Simulation
2024-04-22,Console,70564,16308,24.53,32617,8092,14490,26300,RPG
2022-02-24,PC,85129,14210,23.54,60246,6997,47141,37679,RPG
2024-06-26,VR,3842,16515,11.19,69673,8311,8846,20133,FPS
2022-05-22,Mobile,96579,14386,7.83,32928,7148,64028,42542,Action
2020-04-09,Mobile,111978,12262,11.09,16557,6059,89561,26431,Simulation
2023-02-10,PC,63090,15072,18.91,16672,7718,54934,13897,FPS
2020-02-05,Mobile,97688,12162,22.9,31185,6166,57006,24460,FPS
2018-12-05,VR,1159,10912,15.16,19102,5381,4353,4116,Simulation
2021-02-02,Console,39080,13068,41.3,58315,6572,6448,54475,Simulation
2021-10-08,Mobile,138795,13802,29.76,47670,6888,81669,98131,Adventure
2021-08-05,Console,59744,13573,48,30233,6864,25659,16510,Action
2021-02-01,VR,2132,13084,19,32011,6581,3903,7318,Action
2019-03-09,Console,43137,11182,29.39,25303,5511,13347,17121,Simulation
2019-03-16,Console,44796,11154,26.5,16033,5540,23913,12397,FPS
2022-07-21,Console,53796,14482,34.95,47116,7298,7823,30079,FPS
2022-07-20,Console,69016,14519,61.52,69325,7215,24040,46071,Action
2024-10-01,PC,71967,16717,39.23,73261,8316,121445,114704,Simulation
2020-10-31,VR,2210,12836,14.11,43628,6304,8535,23190,Simulation
2024-06-06,Mobile,98293,16507,26.37,31248,8295,47950,33585,FPS
2021-07-04,VR,2762,13521,18.76,31703,6883,2195,17985,FPS
2018-01-01,PC,50657,10062,20.18,25141,5084,19758,46529,FPS
2019-04-12,PC,43845,11259,44.15,52030,5636,118874,55080,FPS
2018-05-16,VR,1186,10374,17.25,48667,5325,4172,14951,Action
2018-03-29,Mobile,83737,10205,16.22,40749,5038,63858,75054,Simulation
2022-09-23,Console,64649,14746,61.71,54397,7464,24258,41085,Simulation
2024-09-07,Mobile,161593,16652,12.08,78318,8358,79652,225562,RPG
2019-09-23,VR,2321,11711,23.54,35583,5835,7331,11536,Adventure
2020-05-16,PC,69625,12407,46.71,47831,6205,82950,98125,Simulation
2018-04-25,Mobile,62188,10308,11.18,11721,5075,27818,27682,Adventure
2020-01-26,VR,2079,12125,7.96,35888,6048,6856,14476,RPG
2022-12-21,Mobile,110891,14928,26.38,29892,7614,104377,42733,Simulation
2024-07-06,VR,2312,16533,18.37,32184,8144,16078,9240,FPS
2023-05-23,PC,92824,15411,23.74,17245,7653,54361,14478,RPG
2022-07-15,Mobile,98222,14548,24.21,49547,7407,67591,53114,Simulation
2019-09-26,Console,31095,11714,69.26,36381,5910,21839,11039,Action
2018-02-02,VR,1889,10095,11.57,36086,5092,8501,6877,Simulation
2020-07-15,PC,55138,12493,28.8,40477,6218,28611,27422,FPS
2018-12-10,PC,50895,10977,7.03,47624,5469,100366,59233,RPG
2022-03-31,PC,63053,14236,53.75,60497,7165,107773,62171,RPG
2021-04-29,PC,83442,13314,34.69,65794,6558,71815,108308,Simulation
2021-03-24,PC,36019,13149,18.33,39728,6628,51587,40537,RPG
2021-10-18,PC,59335,13720,49.04,27473,7121,147701,26141,Adventure
2018-12-20,Mobile,64617,11007,41.09,24478,5588,40425,24159,Action
2020-10-25,Mobile,139580,12858,24.74,59396,6415,109777,113236,Action
2018-06-13,VR,1274,10406,19.57,25777,5137,6954,6378,FPS
2023-07-28,Mobile,145960,15587,17.18,61923,7645,50593,53092,Simulation
2020-10-21,Console,51635,12758,58.61,47418,6446,26623,44815,RPG
2018-05-29,PC,54041,10419,42.4,35906,5102,59109,48263,FPS
2023-12-18,PC,78273,15957,39.82,31925,8060,61810,22787,Adventure
2020-02-20,VR,2491,12184,30.01,45776,6090,6454,17639,Action
2020-02-01,VR,1507,12149,20.83,23713,6011,3757,10920,Adventure
2020-08-29,VR,2589,12650,11.67,58532,6217,9937,10822,Action
2021-12-04,VR,3173,13957,14.78,24059,7084,8068,8508,FPS
2019-07-01,PC,57820,11435,36.65,11830,5647,80111,23032,FPS
2019-06-21,Mobile,131990,11436,24.41,29448,5698,79252,45638,Action
2022-10-28,VR,1704,14877,12.67,49215,7500,9047,18312,FPS
2020-02-16,Mobile,80066,12126,20.58,37729,6080,47044,99075,Simulation
2024-04-27,Mobile,127889,16285,14.73,49291,8048,109105,112258,Action
2024-03-24,PC,95674,16213,61.34,28551,8154,65684,44757,Simulation
2019-11-24,Mobile,106270,11921,19.4,39805,5882,81152,54757,RPG
2021-07-29,Mobile,94892,13487,18.08,47878,6782,36762,91379,FPS
2021-12-29,Mobile,99818,14019,12.46,63658,7053,84723,35068,Action
2019-03-10,PC,28010,11203,17.2,23619,5681,48569,7683,Action
2018-03-08,Mobile,42577,10218,23.41,20928,5192,46464,29481,Action
2021-07-10,PC,43267,13511,30.17,61156,6827,62736,45977,Simulation
2023-08-29,VR,3924,15696,9.63,53828,7878,2805,13474,FPS
2020-09-11,Mobile,133898,12721,25.85,28162,6433,38851,45179,Simulation
2018-07-10,Mobile,80930,10497,26.09,34653,5313,24686,33211,RPG
2022-12-11,PC,76882,14941,34.38,30370,7376,35487,31476,Simulation
2023-10-11,VR,2202,15851,11.78,47126,7829,5895,15127,FPS
2020-03-25,Mobile,89334,12287,22.63,54624,6115,107868,81636,RPG
2020-12-20,Console,65742,13029,54.51,24657,6333,14043,13295,Simulation
2020-12-26,Console,43208,13008,26.1,39642,6382,10497,21870,Adventure
2018-03-21,PC,68029,10185,25,41646,5073,69485,49799,Action
2023-07-11,Mobile,149895,15516,14.05,76815,7546,80176,91263,Adventure
2019-04-08,VR,2070,11256,21.42,46618,5516,3516,14796,FPS
2019-09-14,PC,41698,11727,21.58,51944,5939,100876,89935,Action
2024-10-04,Mobile,142292,16762,25.51,74545,8513,111324,160661,Action
2024-07-21,Console,60184,16564,22.5,82550,8210,47673,63809,Simulation
2018-09-27,Console,35598,10742,36.64,42108,5376,17948,35081,RPG
2023-09-21,Console,73229,15670,73.41,61370,7870,21684,19703,Simulation
2023-01-08,Mobile,100730,15108,14.97,70753,7650,56161,101302,Action
2018-09-25,VR,1611,10737,27.44,18647,5340,7549,7112,Action
2018-01-26,VR,2158,10018,13.3,10173,5077,8410,5755,RPG
2021-12-08,PC,91852,13927,31.36,22195,6990,56125,38502,Action
2018-12-21,Console,36003,10988,34.21,28102,5513,10839,13698,RPG
2019-02-19,Console,32679,11051,60.85,42065,5709,10588,55284,RPG
2021-08-14,PC,43479,13660,21.74,44146,6751,138901,51742,RPG
2018-10-15,Mobile,67378,10786,16.1,15660,5571,53099,19966,FPS
2022-11-23,Console,87763,14860,89.74,19856,7424,24975,9720,Simulation
2019-01-28,PC,55513,11096,34.37,24802,5440,109137,23953,Simulation
2018-09-29,VR,1080,10800,24.69,35940,5469,5247,7196,Action
2022-03-02,Mobile,144137,14162,18.43,44098,7043,69191,35212,Action
2023-12-09,Console,59489,15947,44.15,18877,7920,39671,15161,Adventure
2023-09-17,Mobile,172599,15747,3.51,46976,7991,98814,60137,Adventure
2023-05-07,VR,2124,15479,10.74,69287,7675,7163,21061,Simulation
2022-03-02,PC,53710,14157,69.91,38073,7125,82818,25989,RPG
2024-01-03,Mobile,176036,15977,31.48,57023,7922,120919,33770,RPG
2023-12-30,Mobile,130590,16028,28.63,21858,8062,81508,16958,Simulation
2019-02-28,PC,55809,11187,65.89,33513,5510,59978,14650,Simulation
2021-03-29,Console,65211,13267,64.38,50213,6597,8091,35596,Action
2020-04-26,VR,1568,12304,18.17,32974,6102,4320,20607,Adventure
2020-06-30,Console,37663,12497,46.96,46632,6321,13183,17073,Adventure
2019-02-25,VR,2014,11128,16.65,35331,5625,8913,14133,RPG
2018-01-03,PC,34742,9985,35.55,18640,4943,68515,16300,Action
2022-02-24,Console,48117,14137,35.31,24272,7162,19445,7497,Action
2022-06-18,PC,61044,14486,57.67,57149,7171,61111,25737,FPS
2020-10-27,VR,2300,12829,17.23,49283,6428,5739,18823,RPG
2023-12-23,Mobile,138322,15942,11.52,20993,7875,58413,14447,Simulation
2022-02-20,Mobile,135498,14142,28.91,56685,7130,50320,82101,Simulation
2018-05-22,VR,2590,10397,12.54,34811,5084,2579,10803,Adventure
2024-04-09,Mobile,174180,16252,25.69,34869,8058,38397,93134,Action
2019-03-27,VR,2339,11203,25.46,22472,5660,3305,5625,Adventure
2023-10-27,Mobile,166427,15796,18.25,29172,7856,67820,45412,Action
2021-05-10,PC,79953,13393,33.53,39927,6862,37945,27244,Adventure
2019-02-04,VR,2126,11117,17.3,13957,5645,9586,2398,FPS
2023-06-06,VR,2361,15411,10.9,22602,7695,4499,7779,FPS
2024-07-14,VR,4132,16526,37.22,69457,8482,4612,20983,FPS
2019-12-07,VR,1816,11884,24.03,55001,5982,9407,20003,Action
2021-09-28,VR,2617,13759,16.73,21532,6869,2624,7317,FPS
2020-06-01,Mobile,75058,12371,33.39,58326,6295,39431,69412,Action
2023-12-11,VR,3583,15941,6.08,43275,7839,11679,4834,Adventure
2018-10-16,VR,2011,10801,23.83,14871,5428,4621,4830,Adventure
2022-06-25,VR,2992,14471,25.73,54687,7371,3271,24035,RPG
2024-03-22,PC,65319,16259,33.83,42460,8248,90732,51687,FPS
2023-03-21,PC,97306,15205,26.11,29213,7577,115718,43131,Adventure
2023-09-06,PC,74269,15758,22.54,54234,7793,33113,27143,Action
